,DateTime_start,Ta,Rh,R,CO2,Tl
54,2021-03-09T09:07:30.0,29.64545454545454,71.17272727272727,156.27272727272728,376.72727272727275,29.094908494869436
55,2021-03-09T09:17:30.0,29.800000000000008,69.27272727272728,159.0909090909091,376.0,29.31679221115942
56,2021-03-09T09:27:30.0,29.809090909090912,69.27272727272727,161.63636363636363,375.3636363636364,29.567495369832812
57,2021-03-09T09:37:30.0,30.272727272727273,68.36363636363636,164.36363636363637,376.3636363636364,29.767478450760716
58,2021-03-09T09:47:30.0,30.5,65.8,167.27272727272728,376.09090909090907,30.18444397205118
59,2021-03-09T09:57:30.0,30.50909090909091,65.12727272727274,170.8181818181818,376.27272727272725,30.682435102113594
60,2021-03-09T10:07:30.0,30.936363636363637,64.2909090909091,174.0909090909091,376.72727272727275,31.124975897105667
61,2021-03-09T10:17:30.0,31.14545454545454,62.40909090909092,176.63636363636363,377.72727272727275,31.404903202794515
62,2021-03-09T10:27:30.0,31.199999999999992,61.53636363636363,178.9090909090909,378.90909090909093,31.837484674396467
63,2021-03-09T10:37:30.0,31.309090909090912,60.66363636363636,181.54545454545453,378.6363636363636,32.31900764908986
64,2021-03-09T10:47:30.0,31.73636363636364,59.454545454545446,184.1818181818182,379.45454545454544,32.783003137823044
65,2021-03-09T10:57:30.0,31.927272727272733,58.2909090909091,187.1818181818182,379.3636363636364,33.13533722467393
66,2021-03-09T11:07:30.0,32.10000000000001,56.57272727272727,187.72727272727272,379.90909090909093,33.136427989880296
67,2021-03-09T11:17:30.0,32.036363636363646,56.72727272727272,187.9090909090909,380.09090909090907,33.55382242175381
68,2021-03-09T11:27:30.0,32.00909090909091,56.95454545454545,187.9090909090909,380.45454545454544,33.64100728145848
69,2021-03-09T11:37:30.0,32.10000000000001,56.3,188.63636363636363,379.72727272727275,33.97591680786331
70,2021-03-09T11:47:30.0,32.15454545454545,55.86363636363637,188.8181818181818,379.8181818181818,34.26609871891177
71,2021-03-09T11:57:30.0,32.39999999999999,54.81818181818182,189.0,380.6363636363636,33.94447428702777
72,2021-03-09T12:07:30.0,32.4,54.75454545454547,189.0,380.72727272727275,34.620134722415706
73,2021-03-09T12:17:30.0,32.51818181818182,54.0090909090909,189.0,381.09090909090907,35.00550253651752
74,2021-03-09T12:27:30.0,32.61818181818182,53.23636363636363,189.0909090909091,381.1818181818182,35.19774977673244
75,2021-03-09T12:37:30.0,32.63636363636363,52.899999999999984,189.27272727272728,380.72727272727275,35.22123059124063
76,2021-03-09T12:47:30.0,32.71818181818182,52.91818181818181,189.0909090909091,381.0,35.49965707316099
77,2021-03-09T17:57:30.0,27.627272727272725,75.42727272727272,143.9090909090909,386.45454545454544,35.291030798930194
78,2021-03-09T18:07:30.0,27.281818181818185,77.03636363636362,122.8181818181818,386.90909090909093,34.882142388042624
79,2021-03-09T18:17:30.0,26.963636363636365,77.62727272727274,97.72727272727272,388.09090909090907,33.797291845435936
80,2021-03-09T18:27:30.0,26.89090909090909,77.89090909090909,74.18181818181819,390.90909090909093,35.043845483150044
81,2021-03-09T18:37:30.0,26.336363636363636,78.92727272727275,48.0,394.27272727272725,34.52820250722596
